categories,channel_id,dislike_count,display_id,duration,like_count,upload_date,view_count
Gaming,UCewxof_QqDdqVdXY1BaDtqQ,8.0,9G4BIGESBg4,2419,1849.0,2013-03-06,36326.0
Music,UCewm6bL64rss4JBG6ysogjw,8.0,F05f5c5WqWE,187,243.0,2017-08-03,8066.0
News & Politics,UCew_4g9aQ7xi1iGQOgHaYtQ,0.0,xS_A-v72nPM,220,2.0,2019-06-24,89.0
News & Politics,UCew_4g9aQ7xi1iGQOgHaYtQ,0.0,5K20oFHxcc0,195,0.0,2018-10-29,224.0
News & Politics,UCew_4g9aQ7xi1iGQOgHaYtQ,0.0,DbSEtIlQ8Ko,35,1.0,2018-08-15,219.0
News & Politics,UCew_4g9aQ7xi1iGQOgHaYtQ,0.0,jWL9LfkY8Pc,106,1.0,2018-06-05,28.0
News & Politics,UCew_4g9aQ7xi1iGQOgHaYtQ,0.0,rFdXGciEMuc,177,0.0,2018-05-15,82.0
People & Blogs,UCewR8zQP5gXBiPFEAePZgYA,1958.0,xnkvP8HsqKc,6352,13544.0,2018-08-10,1618194.0
Entertainment,UCewAxhTvVV0hy9vU5O5MSbw,2.0,7cgpayed4vE,152,9.0,2017-08-05,1552.0
Music,UCewAxhTvVV0hy9vU5O5MSbw,1.0,gbe6XlnoBqk,238,3.0,2016-10-25,487.0
Entertainment,UCewAxhTvVV0hy9vU5O5MSbw,1.0,nlrN42nS12Y,97,0.0,2015-12-01,597.0
Sports,UCew5br5cO1ZKO7Z_F1WA8Bg,17.0,QBZzSRHjr_E,274,992.0,2019-02-08,30164.0
Sports,UCew5br5cO1ZKO7Z_F1WA8Bg,26.0,S6f5_Qn1R-I,725,712.0,2016-12-26,18461.0
Sports,UCew5br5cO1ZKO7Z_F1WA8Bg,183.0,2iHn_ob0en0,434,1684.0,2015-10-27,499337.0
Howto & Style,UCevxBFazIzvpJK_TmP8Fmmw,0.0,hK045Mv4Lwg,721,8.0,2019-05-29,205.0
Howto & Style,UCevxBFazIzvpJK_TmP8Fmmw,0.0,ixT_eXiiseU,774,35.0,2015-07-30,291.0
Music,UCevsLJq0lNysN-fkniogfGw,1.0,OrTTA0Uu-oo,3691,110.0,2015-10-06,6178.0
Music,UCevsLJq0lNysN-fkniogfGw,8.0,UKaWZOfQNWA,3675,279.0,2014-06-07,41499.0
Entertainment,UCevn5MxVWTTmIhJlBRt86Ig,8.0,Mq8o2qttiCc,787,28.0,2018-11-02,5901.0
Music,UCevke-h9p1F37_3YAuXrqnA,3.0,XLpXOXy8AuU,418,98.0,2016-02-19,8696.0
Music,UCevUMoKDtIt914Svdb4033w,3.0,ATwPcxnJSZw,232,67.0,2019-03-20,1654.0
Music,UCevUMoKDtIt914Svdb4033w,29.0,NOS6U0xE1zw,190,492.0,2018-04-08,44239.0
Music,UCevUMoKDtIt914Svdb4033w,111.0,661mPkAAxZc,173,2649.0,2017-07-03,348052.0
People & Blogs,UCevUMoKDtIt914Svdb4033w,3.0,hZWHLWucstY,135,40.0,2015-12-30,3380.0
Science & Technology,UCevFxuywBS1MWPKnbTyiStA,4.0,Anz4YdTdPJs,152,44.0,2018-01-04,5231.0
Science & Technology,UCevFxuywBS1MWPKnbTyiStA,2.0,Ubb-oeAEens,389,19.0,2017-04-11,2870.0
Gaming,UCevC1gEtvitLjmwrDvu8YLg,2.0,pS3u0aN4XjU,983,40.0,2015-09-02,287.0
Music,UCevBu_AFmRpbCjzRwxgca1Q,9.0,a8xvPUGGSuw,262,363.0,2018-02-24,13364.0
Entertainment,UCevBgGOXXx12c4msoa_Ka0A,0.0,9o53S-wMROM,2406,61.0,2019-07-17,1020.0
Entertainment,UCev92hZ0CQdTv8C0HECLbyA,0.0,en8DnnrvKK4,697,0.0,2017-12-18,7.0
Gaming,UCev92hZ0CQdTv8C0HECLbyA,0.0,svBzzl8X_a8,172,4.0,2017-05-09,25.0
Music,UCev-b-xy-p5fHK8x3zJyn1Q,15.0,51T1juVls1U,640,218.0,2016-09-18,40671.0
People & Blogs,UCeuzuTtrysr153y-ovNkWwg,18.0,Acpv3GbgN_I,185,219.0,2015-10-25,24364.0
Gaming,UCeuyjX6ayprafiDlRxxrzNQ,4.0,d_qKeLmu2wI,7460,45.0,2019-06-09,1319.0
Gaming,UCeuyjX6ayprafiDlRxxrzNQ,0.0,-LLryU62850,1192,4.0,2015-12-18,185.0
Gaming,UCeuyjX6ayprafiDlRxxrzNQ,0.0,Ifv51TZiRo0,1322,11.0,2015-04-19,1113.0
Gaming,UCeuyjX6ayprafiDlRxxrzNQ,0.0,NkfB1ZmK3PU,560,27.0,2015-03-24,1095.0
Education,UCeuxY0a4E7OL05_bNrblyOA,0.0,seKP5w_eQQs,106,0.0,2015-08-17,5.0
People & Blogs,UCeurIGmc9Ig2MEZPDbkcZEA,13.0,xm2ichxGt3g,1555,3218.0,2018-07-25,38925.0
Gaming,UCeujegwmjKeBcImLdazavwA,1.0,Fd8I9bwGvwA,899,33.0,2019-07-11,1395.0
Gaming,UCeujegwmjKeBcImLdazavwA,0.0,8y6ifh5DNkM,645,3.0,2016-05-23,108.0
Entertainment,UCeuZ5GYshtuWfTLI3WfZ-3A,375.0,h1MtmGKttJY,63,35422.0,2017-09-17,1073808.0
Howto & Style,UCeuXQO5yIjnV5TYdN4vxTqg,1.0,KfjtPhSl4gk,207,17.0,2017-01-03,4583.0
Entertainment,UCeuVJBcnH6ZDv22eLR0n6DA,34.0,vhSsXQf0pGI,20,107.0,2018-09-29,4566.0
Gaming,UCeuU10yLnWa09uMhDcLLWoQ,0.0,QpV3M8LW7AM,838,0.0,2018-02-23,19.0
Gaming,UCeuU10yLnWa09uMhDcLLWoQ,5.0,sZ9hTmSz188,1200,6.0,2017-10-28,2740.0
Gaming,UCeuU10yLnWa09uMhDcLLWoQ,3.0,2tsaYxZhfGI,1505,6.0,2018-06-23,556.0
Gaming,UCeu9yMweVfTCftF9gvnuGeA,12.0,X25MEnoKAt8,2556,188.0,2018-04-22,5420.0
Gaming,UCeu8OCG60OlfwZnQwaK3Lcg,103.0,D8DMSsP0nfY,728,1719.0,2019-03-23,32097.0
Gaming,UCeu8OCG60OlfwZnQwaK3Lcg,78.0,Va7GQl3GmXg,760,2342.0,2018-03-22,38379.0
Gaming,UCeu8OCG60OlfwZnQwaK3Lcg,198.0,EPA7GSFfUqw,609,1478.0,2017-02-23,24689.0
People & Blogs,UCeu2dhNJk96OL83W46YGieQ,0.0,bJaHDXJZ1Tg,49,0.0,2015-05-21,12.0
Entertainment,UCeu2dhNJk96OL83W46YGieQ,3.0,xJZD2evJyLs,51,4.0,2016-12-08,1206.0
News & Politics,UCetr7LZbLFZbznSsPMw2ssw,0.0,dpf-o_2B6qg,24,2.0,2015-09-09,498.0
Film & Animation,UCetnpocwTNRFp7Rtysy3J-g,1.0,QFb28vA_SGs,149,36.0,2016-12-09,503.0
Howto & Style,UCetldfAP3Fdv0nCymoE3UHQ,2.0,PcTQqbqpSy4,1720,115.0,2018-04-29,1860.0
Entertainment,UCetiwiWVoUBvIHIzYFaEiEw,206.0,0mA8X5IZK18,223,5041.0,2019-05-09,58648.0
Entertainment,UCetiwiWVoUBvIHIzYFaEiEw,239.0,KS_3qskArYQ,284,3373.0,2019-04-03,45183.0
Entertainment,UCetiwiWVoUBvIHIzYFaEiEw,274.0,FiVVLQ6mAyU,189,4937.0,2018-11-24,63964.0
Entertainment,UCetiwiWVoUBvIHIzYFaEiEw,157.0,DcldPxtuOv4,161,3259.0,2018-09-11,54090.0
Entertainment,UCetiwiWVoUBvIHIzYFaEiEw,227.0,yJplFqoVMCs,137,3645.0,2018-07-22,51251.0
Nonprofits & Activism,UCet2Tbzuw-NX5ihYdVH1ijw,0.0,o8yNXEEt85c,160,40.0,2012-03-08,2908.0
Pets & Animals,UCet2Tbzuw-NX5ihYdVH1ijw,0.0,cn738gdU6-Y,87,7.0,2008-07-14,5334.0
Music,UCet0so6hBzCOV0rSnryfZ5Q,0.0,xV5iKShgtk0,197,2.0,2017-12-07,63.0
Music,UCesjY7salfBXuUIMI_MnedQ,0.0,ttspRX_h-vc,135,0.0,2019-07-30,1.0
Music,UCesjY7salfBXuUIMI_MnedQ,0.0,hhtUX6FMsKM,229,0.0,2019-09-16,1.0
Music,UCesjY7salfBXuUIMI_MnedQ,0.0,vsr9OdUL2Nk,187,0.0,2019-08-14,1.0
Music,UCesjY7salfBXuUIMI_MnedQ,0.0,kxT1hMSdf5A,244,0.0,2019-09-05,1.0
Music,UCesjY7salfBXuUIMI_MnedQ,0.0,0otHS9t8L0M,212,0.0,2019-09-04,0.0
Entertainment,UCesePYtn8nEjsBl6SG7-Q5Q,0.0,tJ6oimCv83Q,609,1.0,2018-06-12,9.0
Gaming,UCesd97bo3EzhCT0Kb3vsjTw,313.0,t70WYpgtTmE,309,2791.0,2019-03-02,314917.0
Entertainment,UCesaQydNGoESBUdkBIiMXCw,12.0,sDBKXIGR8NE,1318,450.0,2018-12-09,7813.0
Music,UCes_WkfXPmwfz1rwP-AF68Q,8.0,_01JKXq1gZU,164,1002.0,2017-07-25,18228.0
Howto & Style,UCesXqJmu3vgiacty8CVlK5g,10.0,se7F7vKTDck,251,501.0,2014-10-01,16494.0
Howto & Style,UCesXqJmu3vgiacty8CVlK5g,153.0,XvkWiWmurCY,686,1342.0,2018-06-02,160654.0
Comedy,UCesP4AzaEWnySN6GZ8SF8_A,3.0,jSsla8iH1lQ,445,296.0,2019-03-13,8870.0
Education,UCesNt4_Z-Pm41RzpAClfVcg,79.0,BYGPkRFvzOc,712,4287.0,2018-02-28,258509.0
Education,UCesNt4_Z-Pm41RzpAClfVcg,17.0,PjizR8e1TvQ,808,1256.0,2015-08-31,88480.0
Howto & Style,UCesM020DLTk9X7kKFqhrN5Q,0.0,hV95JV8d0XA,272,11.0,2015-12-22,196.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,8y-aKgeFy8E,191,0.0,2019-06-07,72.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,u5eyiC66TSY,246,1.0,2019-03-11,23.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,HJr0ZLUrviY,174,0.0,2019-02-10,34.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,ExxvLZDPGBA,175,0.0,2018-12-28,77.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,l4d4EqTGeYs,225,3.0,2018-11-02,179.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,eNOE8PszWC0,179,3.0,2018-10-25,95.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,hUp2--ZrAWg,208,16.0,2017-02-26,1933.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,lTaj732tw84,166,1.0,2017-02-13,32.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,YLHp1yJyTBg,205,2.0,2016-06-07,532.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,1.0,bVGeUq0Oh3g,705,2.0,2015-11-28,1064.0
Entertainment,UCesKYzTPwjff24M42dgVQtA,0.0,u5-ht5iwoYE,220,4.0,2019-08-05,77.0
Gaming,UCesAHOvWea6SmLWWvwz_LHg,110.0,T1pxTQnnEKU,2286,2183.0,2016-10-20,145797.0
Gaming,UCes8zZqIGsKGq1P47rn98aA,0.0,WC82lNmsmgs,94,5.0,2014-03-09,1093.0
Gaming,UCerzn-Y66CalegmxU3wkdIQ,3.0,Z8qt2rUBK6E,912,589.0,2019-07-23,11708.0
Music,UCerrGpJq4S03omaDFIHittg,5.0,aGXZl_XPmQ0,254,179.0,2016-05-13,18204.0
Music,UCerrGpJq4S03omaDFIHittg,9.0,GEhlq1O7aYw,203,652.0,2015-04-01,58264.0
Music,UCermf7vqBLEsYL-X_8gBcUg,8.0,6p84eO-L5cQ,202,1699.0,2019-05-15,30971.0
Entertainment,UCerm0xrYv04HvPd_G5ZLN0w,7.0,L1ZnBZ0l4Fg,423,238.0,2018-12-03,6484.0
People & Blogs,UCerXTNUdZQNRi5VARhvpp-w,20.0,u8Z5V6fUJiw,1416,431.0,2016-11-24,26217.0
Gaming,UCeqwjbVfwiPVg75sNPZvxmw,0.0,8JWPnNukVDQ,1961,5.0,2017-04-06,816.0
Gaming,UCeqwjbVfwiPVg75sNPZvxmw,8.0,HxRtBHJ5k1U,142,134.0,2017-03-02,14704.0
Gaming,UCeqwjbVfwiPVg75sNPZvxmw,2.0,GSnktH5tyVg,161,47.0,2015-09-16,8295.0
Comedy,UCeqi4MLu38yv5bXYDtGLpvA,5.0,D4PVCVE1owo,770,13.0,2018-11-04,296.0
Comedy,UCeqi4MLu38yv5bXYDtGLpvA,3.0,-st-hYsePg8,394,14.0,2018-10-14,396.0
Entertainment,UCeqi4MLu38yv5bXYDtGLpvA,4.0,9qQC5l3Dvfg,853,76.0,2018-01-04,2019.0
Entertainment,UCeqi4MLu38yv5bXYDtGLpvA,7.0,Mbvwff-0M90,204,31.0,2017-07-10,806.0
Gaming,UCeqbjSwfYl6heKVhSsij4qw,324.0,3_lgIjDPQSM,710,753.0,2018-05-14,80108.0
Gaming,UCeqbjSwfYl6heKVhSsij4qw,8.0,2SarQzzqn3E,233,99.0,2016-10-09,3818.0
Gaming,UCeqbjSwfYl6heKVhSsij4qw,0.0,QzWs9JVj4kM,902,10.0,2014-03-10,445.0
Entertainment,UCeqR0F3O1V11CiiOaJbd1pw,12.0,DS1y_9_3oaE,665,416.0,2016-08-16,6879.0
Sports,UCeqR0F3O1V11CiiOaJbd1pw,1.0,01FDfWFVWfc,648,55.0,2014-04-22,720.0
Howto & Style,UCeq1v9hsI8jw5hmt_zvmcYg,0.0,CEzGowOhRzA,425,15.0,2015-12-18,603.0
Sports,UCeq1dcadnB4dekHvVWeCPSw,1.0,DVFe1B8hEd8,44,55.0,2017-03-15,26698.0
Music,UCeprJsYG2GSF1cZybS3ge9A,2.0,8795QQ82ne0,207,80.0,2010-08-20,6839.0
Gaming,UCepq9z9ovYGxhNrvf6VMSjg,5.0,HZEbSUhLyN4,1645,733.0,2018-02-08,14880.0
Gaming,UCepq9z9ovYGxhNrvf6VMSjg,131.0,iHAHitQruxg,947,6089.0,2017-01-02,214398.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,11.0,qtRHFsiqjqc,1290,122.0,2019-08-14,13252.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,2.0,XTESZgl0FXQ,1112,13.0,2019-05-09,2147.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,1.0,X494Fapf1ns,507,7.0,2019-04-17,505.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,17.0,GClyddDO61w,83,115.0,2018-11-26,19367.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,3.0,3LWhrF2byjs,869,19.0,2018-10-31,2260.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,ElDj37KA8T0,1013,17.0,2018-10-14,770.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,-CnqRVBF65M,566,3.0,2015-11-05,160.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,3.0,F1csbt7Aah0,596,24.0,2014-02-10,3980.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,2.0,Y1Q8ZqVxgcE,937,7.0,2014-02-04,1050.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,qn7cAwChBQQ,201,9.0,2014-01-08,1050.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,632.0,86cMSsajPEU,1644,11245.0,2013-12-12,3436198.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,c_vmBzyZ-CI,287,1.0,2013-09-18,50.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,q2R1pl5w-tQ,84,2.0,2013-09-16,605.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,2.0,VprFgG4X5aw,338,43.0,2012-11-09,5554.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,ysBdO4ukDrk,279,6.0,2012-09-28,3110.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,8.0,CF7K4I6Ljv4,251,33.0,2012-09-20,11483.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,Yu7vSp9z1hM,307,2.0,2012-09-04,1398.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,0TKvqGJeU5w,275,3.0,2012-06-28,973.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,GiHkhDY5Kto,234,22.0,2012-05-17,2147.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,k4jQTsvGNzA,295,0.0,2012-03-23,399.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,56.0,RW9wgbl_bbw,305,974.0,2012-02-28,198452.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,4.0,Pr1TWjK5hKg,267,18.0,2012-01-24,7300.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,2.0,7Scdv32m18g,1338,17.0,2018-08-01,1218.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,14.0,-C9sbGp1_Wo,1360,46.0,2018-07-25,5290.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,1.0,Fp1eIYHiVyA,841,14.0,2018-04-30,1056.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,7.0,ZS_W-Ei6J6k,135,11.0,2018-03-02,10747.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,2.0,dyD4SwXXRH0,1169,4.0,2018-03-13,627.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,0MmC7g-RZ7s,103,6.0,2017-11-15,795.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,0.0,Mbur0Agl03o,277,7.0,2017-02-28,778.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,1.0,4MxKsK8WuDY,463,14.0,2016-10-21,1530.0
Howto & Style,UCepVy23t8l-CEaASZzfo9Jg,137.0,0tdTSusuHQ8,133,354.0,2016-09-20,556292.0
Entertainment,UCepRQwn5v-z1fvNYaBnW8qw,1.0,f4EesD68z0I,3541,9.0,2015-07-09,1699.0
Entertainment,UCepRQwn5v-z1fvNYaBnW8qw,3.0,lNW1QTCThh4,203,164.0,2018-03-19,3831.0
Music,UCepRQwn5v-z1fvNYaBnW8qw,12.0,fz17EFDIWX8,1286,144.0,2017-02-08,7433.0
Entertainment,UCepRQwn5v-z1fvNYaBnW8qw,1.0,MtJoncQ99m8,1757,2.0,2013-09-16,474.0
Gaming,UCepKVhON-6wvgwZ19JtoFpg,5.0,1QGq5KpJSvQ,547,190.0,2017-03-03,6986.0
People & Blogs,UCep0rcdsMgkJnWXPAgWkajQ,51.0,U7vLzKMhYiA,337,2507.0,2016-03-31,142170.0
People & Blogs,UCep0rcdsMgkJnWXPAgWkajQ,56.0,MyJTbckPNt0,205,692.0,2015-12-15,39852.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,5.0,irKpl9iZUy4,48,21.0,2013-09-19,13129.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,RpxOvznRWE4,743,0.0,2013-06-10,93.0
Travel & Events,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,nRfudzK1E1U,117,0.0,2013-05-21,13.0
Travel & Events,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,Tu07Is3gf0s,486,1.0,2013-04-05,89.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,VUOLc3Y6IuE,62,1.0,2019-08-28,91.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,STeCaTrkwT4,29,1.0,2019-06-21,92.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,NctTnahF6kE,115,0.0,2014-12-31,13.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,AyMfT5_6eFQ,49,0.0,2014-10-29,98.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,1.0,PFJ-srC5ngc,53,1.0,2014-07-04,1199.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,iTQRqv12_B0,102,0.0,2014-07-02,17.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,g-Kv06-2vVU,188,1.0,2014-05-17,290.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,e4Q6fxIwCrc,88,0.0,2014-02-12,2.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,4CKbhVVEe_w,97,0.0,2014-02-01,156.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,8V6mwhEQwng,710,0.0,2018-06-26,101.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,2M0B6sWfqgM,27,0.0,2018-03-16,181.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,15lApyhQOgI,215,0.0,2017-10-15,96.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,tJgaIggU0Wo,42,0.0,2017-09-21,30.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,3AlqVPwvkPE,61,0.0,2017-08-28,22.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,G4hmM2bCizw,57,0.0,2017-08-03,57.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,fYIzcybfdLM,211,0.0,2017-02-23,31.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,5zfhbnZNw-A,53,0.0,2014-01-19,7.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,Zj06Wy1itFI,65,6.0,2014-01-07,68.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,qf5-uCOmkwU,45,1.0,2013-12-28,93.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,w9XQLOfbKfY,227,1.0,2013-12-21,697.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,hk0BdZShwXk,118,0.0,2013-12-19,22.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,mC-6y_SK_eg,94,2.0,2013-12-17,238.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,x5NKBwMfyWs,99,0.0,2013-12-11,107.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,ktWthyS_zKQ,242,4.0,2013-11-30,384.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,vvvXv8uWqF0,81,0.0,2013-11-22,40.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,9RNVprOGipw,155,1.0,2013-11-21,182.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,z5MqKt2rW5k,123,0.0,2013-10-31,127.0
Science & Technology,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,6_vMHtK4lrk,164,2.0,2012-12-09,804.0
Comedy,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,ezJjyhO7hXA,144,0.0,2012-11-11,4.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,IF70c8dGQRc,127,2.0,2012-02-06,396.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,1.0,P_cgMPl5Tq4,52,2.0,2012-02-05,205.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,fhEuGvyK870,98,0.0,2017-01-28,131.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,hsQBDp8Ti54,38,0.0,2017-01-17,9.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,6iz7UuFrpY0,31,0.0,2016-11-17,79.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,yUlBYNkP20k,387,13.0,2016-08-18,1835.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,Ihnq0uJN1KY,53,0.0,2016-07-31,82.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,U1i3rysqnfg,100,0.0,2015-12-15,33.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,1.0,bckR_w5-qJE,56,7.0,2015-10-06,3144.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,wbvdCB4qF5I,1526,0.0,2015-09-18,69.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,OVHyBFHNx7M,75,2.0,2015-09-04,176.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,DCOx_yPoWyo,116,1.0,2015-07-29,426.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,O2BPaTmLybE,184,0.0,2015-03-28,10.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,dKf9FXKzMV0,76,0.0,2015-03-23,9.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,5O00HFH2ad8,185,0.0,2015-03-03,10.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,_PV88YLfl1k,492,0.0,2015-02-17,12.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,y7SY12Eb0gA,128,2.0,2015-02-15,233.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,31ANkgSE1Uw,232,1.0,2015-02-12,56.0
News & Politics,UCeoyATtDjeDXGQzH2ANaYzQ,0.0,96fDLidag44,243,1.0,2015-01-31,57.0
People & Blogs,UCeorkUXvuNcAXW9yo9LgLCg,688.0,AWlivWK1Fe0,696,18725.0,2018-06-14,588415.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,1lL3eMy2es8,25,0.0,2018-10-23,38.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,b5tWXOhCV8Q,47,0.0,2018-10-08,8.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,qL92wxreJ1o,49,1.0,2018-10-04,106.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,DxW4AcQjzjs,10,2.0,2018-08-22,37.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,IJzO7FGbiMY,43,0.0,2019-09-09,29.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,PpRPFDpQtBE,73,0.0,2019-06-24,52.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,G4C6JaOScEk,28,0.0,2019-06-15,27.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,S4cMlQBrCec,73,0.0,2019-06-10,1.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,0paATcU2gYw,218,0.0,2019-06-06,4.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,WlQfGLuQuzk,27,0.0,2019-05-07,29.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,5fPmHjKdr_U,120,1.0,2019-04-26,26.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,phBBQrTXLJ8,11,0.0,2019-02-25,34.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,hkKmQB9GvY8,46,0.0,2019-02-08,14.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,rCI4gtXimR4,53,1.0,2019-01-09,58.0
Autos & Vehicles,UCeoR15mtdb-fM5l6wyARf4A,0.0,bFggHBnly00,18,0.0,2018-12-12,4.0
